,t,y_sidebyside,ym_sidebyside,u_sidebyside,q_sidebyside,qm_sidebyside,m_sidebyside,Mm_sidebyside,h_sidebyside,hm_sidebyside
402,80.60000000000001,340.993805309734,341.2827940554291,7.81929687500002,0.16342983773767,0.16344746927168236,466.072266541529,467.6465695087044,9.91687374481023,9.939273807978807
403,80.80000000000001,341.1,341.28093965912973,7.81929687500002,0.163383069930568,0.163430250134982,465.849475328381,467.0620521755,9.89675378467942,9.928245613737207
404,81.0,341.229310344827,341.2797176404247,7.81929687500002,0.163440919274006,0.1634202374123766,465.56670186554,465.1140174991828,9.93060546465437,9.91423913118896
405,81.2,340.755172413793,341.2792415761923,7.81929687500002,0.163396093132236,0.16346518593755768,465.56670186554,464.88759924704357,9.91410729200038,9.931032029355752
406,81.4,340.924561403508,341.2761509620259,7.81929687500002,0.163385886904688,0.1633725889723036,466.140623625003,467.35710788238765,9.92570436381746,9.925167033266007
407,81.60000000000001,340.911504424778,341.2740429449169,7.81929687500002,0.163457493990711,0.16342128230292058,466.140623625003,466.2108133468606,9.94161877146681,9.928580290027933
408,81.80000000000001,341.358928571428,341.2718857477905,7.81929687500002,0.163427626306293,0.16338215031696446,466.210349441835,464.12182342323615,9.9126801773862,9.937560080839468
409,82.0,340.853097345132,341.2722793715,7.81929687500002,0.163457720679793,0.1634312318141103,466.646135797037,467.64704993296704,9.92113667798007,9.926501861051337
410,82.2,340.912280701754,341.26986011903983,7.81929687500002,0.163501122261165,0.1634883964678605,466.646135797037,465.5203462676987,9.92862305996782,9.926643219883982
411,82.4,341.043362831858,341.2678127506348,7.81929687500002,0.163389987845841,0.1635493645525339,466.646135797037,469.2438292661645,9.92242891066434,9.931027770732525
412,82.60000000000001,340.955555555555,341.26648757157665,7.81929687500002,0.163438607544339,0.16331666580361176,466.646135797037,464.33521973366965,9.94724279439909,9.928935561584185
413,82.80000000000001,341.461538461538,341.26469947317804,7.81929687500002,0.163490196614939,0.1634520447831792,465.543277775754,466.698177347307,9.91775493761169,9.939318045495432
414,83.0,340.872649572649,341.2656585809704,7.81929687500002,0.163412976615313,0.1634788056616582,465.471128185577,467.146931688055,9.91252377035028,9.93023359684551
415,83.2,341.115254237288,341.26348676910214,7.81929687500002,0.163442307925236,0.16343546190867983,465.726150912595,463.94501212701994,9.89954762107807,9.923584408072868
416,83.4,341.096460176991,341.26261912932904,7.81929687500002,0.163421983581275,0.16351399925503557,466.044929321367,468.12145133796025,9.9309678003993,9.914428956694568
417,83.60000000000001,341.070796460177,341.2616684514606,7.81929687500002,0.163390577375097,0.16336017594004124,466.044929321367,462.5376705387405,9.90454523953279,9.929096720084228
418,83.80000000000001,340.8,341.2605894873114,7.81929687500002,0.163356217197076,0.16338663727103533,466.544908967667,468.4110466001206,9.91928556214218,9.920885177214958
419,84.0,340.879487179487,341.2581457205326,7.81929687500002,0.163378939077159,0.16338382607170873,466.912541060535,465.4941141853339,9.85521349555554,9.921846038164373
420,84.2,340.93628318584,341.2561252284553,7.81929687500002,0.163366570371065,0.16335901086804308,466.934471833688,467.3083670151325,9.87483617056395,9.884742927321234
421,84.4,340.678571428571,341.2544124447652,7.81929687500002,0.163390345845909,0.1634031179910265,467.137829912023,463.18931091495364,9.88647259530067,9.86629578554606
422,84.60000000000001,340.565517241379,341.2513571344711,7.81929687500002,0.163387358459264,0.16337883820933838,467.137829912023,468.21833004629497,9.89098939204766,9.889291630284829
423,84.80000000000001,340.673684210526,341.24774328366453,7.81929687500002,0.163361835361059,0.1633816306802588,466.297653958944,467.86357293292343,9.8903907534952,9.896079619294078
424,85.0,340.969491525423,341.2447116918704,7.81929687500002,0.16338582742679,0.1633230279313425,466.297653958944,465.15797071045813,9.92382201401554,9.895521296406102
425,85.2,340.991379310344,341.2432740252576,7.81929687500002,0.163377857729397,0.16337108684295695,466.297653958944,465.68668971396283,9.93389002229127,9.919032535392972
426,85.4,341.028205128205,341.24195878004326,7.81929687500002,0.163378558443843,0.16335420861853261,466.222678597623,468.06435025486564,9.9307956615331,9.93270860364897
427,85.60000000000001,341.051282051282,341.240834079743,7.81929687500002,0.163408781789454,0.16340552088112048,466.222678597623,468.1254360797891,9.94631259115854,9.933314390600273
428,85.80000000000001,341.45641025641,341.2398366421445,7.81929687500002,0.163315257776243,0.16341509406509747,465.505047540791,466.24155650831756,9.92153252525473,9.939486159366727
429,86.0,341.1,341.2408479947732,7.81929687500002,0.163419057386234,0.1633036112479595,465.505047540791,466.26973627365714,9.93311264586765,9.932045889018973
430,86.2,341.208771929824,341.240108458119,7.81929687500002,0.16340527418716,0.16344881618046272,466.250808534766,464.726545089743,9.90045096417534,9.93186478407126
431,86.4,341.187610619469,341.2399117440477,7.81929687500002,0.163394879053997,0.16344562873187007,467.035820107372,468.7451714504745,9.89278707803084,9.920134274333908
432,86.60000000000001,341.086725663716,341.23962391609587,7.81929687500002,0.163379512731749,0.16338535424765324,467.035820107372,464.0164403940591,9.88519487017905,9.904692806783226
433,86.80000000000001,341.08125,341.23885671827435,7.81929687500002,0.163407744268727,0.1634024981815426,466.789327078141,467.2845575485287,9.88370689692577,9.89322699117327
434,87.0,341.368376068376,341.238078413555,7.81929687500002,0.163436870849639,0.16341346019660924,466.789327078141,466.4089286639924,9.91403808742407,9.886784267291794
435,87.2,340.940869565217,341.2386487880877,7.81929687500002,0.163478896554175,0.16342508758054072,466.524358995576,466.2132235648609,9.91591111791451,9.911721044100078
